Geneid,A01,A02,A03,A04,A05,A06,A07,A10,A11,A12,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A35,A36,A37,A38,A39,A41,A42,A43,A44,A45,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A59,A60,A61,A62,A63
SCN11A,918.4355577,1226.902269,1193.502052,657.0326346,1123.03816,926.8768239,815.160787,1095.084897,1093.546941,960.5169849,918.8242104,806.0993684,710.4172492,1060.521455,949.1876412,1028.551932,1010.281588,1196.432318,841.3154918,1227.428755,959.9823123,961.3865532,803.3649019,927.3816146,1024.673183,1037.816633,975.9755818,959.8937529,1228.474883,885.7592397,862.3329863,1123.404437,992.3415111,947.9662392,1127.762387,727.9250012,1076.167493,1077.162907,961.4284353,938.7261542,866.2108365,901.2614967,837.8362784,1033.620577,996.4030888,748.7400043,934.5202134,1102.991217,1053.585691,946.9659422,1468.319636,911.8810185,1220.804231,983.3856753,1225.70563
CSRNP1,257.849555,207.3800814,203.9914221,232.6295749,251.410948,273.7519922,288.2529913,175.8163825,205.2133735,233.6165545,246.9786771,241.9397831,275.1326919,203.3740864,248.567752,256.5549037,253.1909632,157.195487,280.4384973,192.7177858,267.5933229,240.3466383,296.5645403,204.2733029,260.2344592,198.7576098,279.938362,292.3685712,199.2121432,300.6871857,294.6740647,275.6820703,287.7114298,232.6705356,228.585844,290.494432,235.2590056,246.4440865,208.7673174,223.2062188,271.7524193,208.6521793,272.5760692,259.646624,215.482294,320.0340098,269.9056771,210.2429916,288.6824794,236.7414855,167.0684202,260.0200839,171.1139028,232.5881374,215.5674145
CX3CR1,253.5520624,222.4412046,267.929032,157.5877766,268.0331595,273.033483,220.566054,281.306212,213.5328346,268.9111419,292.2448655,166.0586693,164.2583235,235.1202852,271.7186701,228.567096,258.1554919,215.8318988,291.3505011,260.3984367,248.0303645,266.2995617,214.2983493,219.6177764,292.7637666,240.2702751,182.8168895,218.5305902,213.6478058,301.59287,308.8842353,278.7452045,314.7548018,251.9489514,183.0853443,205.2039156,280.8455257,216.4812796,251.3448624,307.808576,252.7697135,208.6521793,213.3689722,264.6125431,364.5377154,365.8955813,210.5113916,276.1400487,280.2537939,247.8121306,364.7268327,292.6131306,238.6967047,339.412005,242.2906477
GASK1A,788.2829252,861.9596677,771.8182911,433.574835,775.0106084,735.0348767,879.3466758,837.6394795,750.600267,851.2718335,750.4657553,971.0583114,590.3033501,748.0198103,811.5006021,811.6464226,853.8989347,676.1901106,756.2018623,911.9680934,725.9254894,860.9600236,662.1920556,823.8064187,815.556207,883.087608,647.4764835,699.5962239,880.5754157,658.4324818,785.2989034,798.7122205,770.7361017,749.8638975,800.5921267,654.4569326,818.929272,749.0701718,943.5733358,815.4227188,815.2572579,779.5477254,818.8453228,766.170366,892.7123608,778.6497248,848.8120039,738.9884258,834.4398674,749.3975082,1145.948178,788.7517309,763.5418687,754.5856183,849.7988159
SNRK-AS1,4.297492583,16.21967117,4.566972137,3.335191038,11.42777036,5.748073327,9.919637351,6.279156518,8.319461088,11.76486246,14.29458581,6.598357722,11.29275974,12.89689328,13.4031631,5.830793266,7.446793035,3.74274969,8.729603028,14.9126858,9.781479165,7.898715813,7.10942391,5.754177547,12.3921171,7.547757333,5.713027796,4.475029151,5.774265021,4.528421471,14.95807435,5.360484701,4.507228665,5.31818367,3.250035697,0.844460558,8.14045002,7.490701718,8.24081516,14.40040122,8.991807992,31.87741628,1.117115038,9.222421073,22.68234674,9.969906848,3.759131993,10.98284285,10.53585691,8.515880775,115.3007407,10.14005898,2.875863912,10.60662516,5.344646641
CCR3,127.0829949,150.6112323,190.2905057,139.2442259,153.7554558,147.294379,121.3696805,168.2813947,171.0111446,160.5063378,131.827847,96.77591326,104.7146812,164.6834065,151.0902022,149.2683076,129.0777459,170.9189025,187.6864651,197.3063045,163.4904375,134.2781688,162.5011179,133.3051132,163.4210443,127.0539151,156.1560931,155.1343439,157.3487218,157.5890672,154.8160695,143.9673034,157.7530033,132.9545918,216.6690465,118.2244782,150.5983254,146.0686835,135.9734501,140.4039118,142.8698381,199.9583385,153.0447602,139.7551501,166.8772653,166.4974444,121.0440502,144.3459346,155.9306823,143.9183851,101.1822826,152.1008847,122.2242163,181.8278598,141.633136
SMARCC1,2083.056048,1948.677636,1776.552161,2400.50375,1934.409856,2024.04032,2094.794005,2010.585917,1967.090355,1940.361958,2025.066324,2157.662975,2371.479546,2022.828108,2001.945179,2038.445326,2001.946194,2179.527903,2042.727109,2045.332215,2135.157166,2017.557696,2465.954465,2057.118473,1979.640707,2142.305123,2500.401832,2497.066266,2094.614636,1922.767756,1985.68437,2056.128775,1925.337845,1923.852943,2214.357655,3480.02196,1978.9434,2044.961569,2122.009904,1927.853713,2139.051212,2205.337617,2073.36551,2023.2573,2185.606125,1989.993407,1960.763247,2020.843084,2035.527555,2007.193099,2014.233347,2104.786529,2064.870289,1949.346181,2104.009228
MAP4,2426.241527,2251.058648,2402.227344,2940.804698,2432.037311,2248.21518,2650.877205,2158.774011,2406.173023,2222.718657,2288.722018,2577.758417,2735.927701,2396.838013,2360.175175,2176.052047,2225.349985,2357.932305,2360.266419,2349.321579,2268.604489,2454.243842,2578.689615,2424.426806,2390.129587,2468.116648,2857.466069,2650.708934,2413.642779,2203.529888,2219.778234,2327.216144,2112.387834,2228.318958,2545.861296,2997.834982,2156.40521,2296.649147,2546.411884,2358.965724,2357.851873,2448.76516,2635.274374,2370.162216,2308.738864,2098.665392,2352.464801,2433.484179,2235.708837,2423.619669,2143.652546,2375.670962,2379.777387,2265.272087,2416.671056
IP6K2,671.0227704,487.748683,353.1791786,679.5451741,532.9496543,627.2585018,610.3494511,468.4250763,442.7802068,572.2765238,624.9910576,591.6527424,782.2802658,517.8598687,627.5117268,636.7226246,583.3321211,560.1648703,583.7922025,478.3530754,602.9583228,573.2210904,660.1607917,553.3600741,550.6747038,523.3111751,837.9107434,830.1179075,554.329442,607.7141614,597.5750703,555.1930583,589.6957503,616.2445328,513.5056402,990.5522348,533.1994763,492.1391029,598.8325683,553.5154217,641.4156367,646.2421664,607.7105806,574.6277745,615.6636971,691.9115353,583.4172852,491.089973,566.8291019,625.0656489,644.7429172,616.3707282,598.1796938,614.4266431,590.5834538
INKA1,20.25960789,1.158547941,7.611620228,50.02786558,11.42777036,14.37018332,18.08875046,1.255831304,10.16823022,9.243820502,10.32386753,20.89479945,23.61213401,14.88103071,6.092346863,9.329269226,11.17018955,0,10.91200379,6.882778063,11.17883333,16.9258196,23.3595357,6.713207138,7.74507319,3.773878667,31.42165288,21.62930756,4.330698766,9.056842941,13.46226692,3.828917644,10.51686689,16.61932397,8.666761859,12.66690837,11.39663003,11.98512275,5.493876773,14.40040122,9.990897768,0,6.702690227,9.222421073,8.10083812,50.84652493,11.27739598,6.275910198,22.12529952,13.62540924,0,6.518609346,1.437931956,3.788080413,3.56309776
SEMA3F-AS1,510.1737623,413.6016148,465.8311579,559.4782967,510.0941136,501.5193978,525.1572715,420.7034867,402.1072859,426.0560904,428.0434308,454.1869565,447.6039316,442.4626464,506.883259,468.7957786,433.1551282,445.3872131,487.7665692,388.8769606,465.3189374,499.8758722,548.4412731,522.6711271,487.939611,441.543804,559.876724,515.3741906,434.5134428,469.1444644,440.5152896,459.4701172,428.1867232,479.9660762,349.9205101,476.2757548,516.9185762,450.9402434,482.0876868,379.8105821,466.5749258,373.8351546,512.7558024,475.3093937,429.3444204,488.5254356,524.0229998,428.330871,459.3633614,452.1932692,383.5514435,449.7840449,421.3140632,450.7815692,428.4625057
SEMA3F,523.6801676,395.0648477,400.371224,963.0364124,521.5218839,452.6607745,564.8358209,354.1444276,474.209282,426.0560904,505.8695091,517.9710812,517.4137191,469.2485017,531.2526464,469.9619372,456.7366395,432.9113808,500.8609737,345.2860328,489.7726353,490.8487684,526.0973694,447.866819,506.5277867,480.5405502,740.7892708,619.0456992,431.6263103,518.9571005,438.2715785,451.812282,537.1114159,505.8922216,469.0884856,640.9455637,504.7079012,477.9067696,416.1611656,478.8133404,573.4775319,405.7125709,614.4132708,410.7524462,463.3679405,432.6939572,543.5704861,445.5896241,583.6864729,545.0163696,247.0730157,493.9657304,372.4243766,460.6305783,464.0934833
NT5DC2,225.9253243,164.5138076,153.7547286,280.989845,230.6331837,232.7969697,214.1474652,162.0022382,165.4648372,198.3219671,245.3903898,188.0531951,246.3874853,219.2471858,276.5925476,255.3887451,232.0917163,159.6906534,237.8816825,176.6579703,224.9740208,217.7788788,227.5015651,230.1671019,233.126703,205.0474076,250.4210517,287.8935421,170.3408181,272.6109725,243.0687082,247.3480798,264.4240817,243.9716759,187.4187252,244.0491013,250.7258606,220.9757007,167.5632416,203.4056672,253.7688033,202.8562854,240.1797331,241.2017819,234.9243055,208.3710531,274.4166355,200.8291263,240.2175376,228.2256048,251.7791684,242.6371257,166.8001069,215.1629675,218.2397378
WNT5A,93.31698179,101.9522188,111.1296553,351.8626546,37.39997574,90.5321549,130.7058098,55.25657736,130.3382237,81.51368988,96.09138242,153.9616802,277.1859209,100.1989401,59.70499925,54.8094567,91.84378077,111.0349075,43.64801514,86.03472579,74.7584479,94.78458975,243.7516769,96.8619887,49.56846842,103.1526836,187.577746,164.0844022,57.74265021,111.3991682,80.77360149,73.51521876,91.64698286,76.44889026,57.41729732,297.2501165,55.35506013,90.63749079,70.04692886,63.00175532,108.9007857,81.14251417,103.8916985,77.32645361,64.80670496,57.82545972,100.7447374,91.00069787,80.07251253,111.5580382,28.23691608,79.67189201,77.64832563,64.39736703,84.62357181
FLNB,2058.498947,1559.405528,1784.163781,3910.511493,2008.17092,1879.619978,2377.795424,1662.720646,1868.181206,1824.394028,2036.978479,2504.076756,3122.961376,2114.098429,1865.476609,1826.204451,2003.187327,1635.581614,2077.645521,1711.517478,2026.163541,2148.450701,2967.676667,1948.748129,1779.043312,1985.060179,3003.148278,3210.087578,1840.546976,2113.867143,1959.50774,1674.002794,1811.154719,1892.608614,1921.854442,3877.762883,1802.295634,1773.049097,2024.493591,1815.350578,1984.192297,1808.318887,2084.536661,1777.089599,1966.883496,1942.137854,2061.507985,1796.479294,2007.080742,2046.36615,2602.502432,1826.659197,1900.946046,1842.522313,2079.958318
MAGI1,2369.760196,2268.436868,2015.557036,7311.572554,1486.649036,2377.54683,3557.065252,1667.743971,3449.803198,2024.39669,2239.485111,4779.410443,5513.946598,3225.215389,1904.467629,1369.070259,2085.10205,2436.530048,2705.085738,1749.372758,2263.015072,2694.59048,3894.948671,3439.080114,1618.720297,2831.66696,4810.369404,2873.714553,1260.233341,2148.283146,2296.064413,1569.09045,1692.464364,1791.563124,2082.189537,5992.292121,1573.548989,2271.929831,3023.005694,2335.565072,2666.570614,2045.950536,2912.318904,1586.256424,2046.271709,1382.82608,2393.063426,2486.829416,2258.887722,2823.014477,1924.816446,2477.071552,2250.363511,1847.825626,2194.86822
LRIG1,1454.394275,1231.536461,945.3632323,3138.414767,1181.2159,1589.342275,1637.323671,1254.575472,1528.932071,1563.886359,1397.692835,1867.335235,2389.958607,1470.245834,1180.696822,1091.524499,1220.032926,1124.07249,1314.896456,1119.598565,1456.741718,1393.559147,2043.451558,1521.020931,1222.947057,1257.959556,2223.319984,1329.083658,808.397103,1565.928145,1510.765509,997.815938,1216.95174,1233.818611,1287.014136,3014.724193,976.0399574,1201.508556,1392.697762,1302.336285,1460.669254,1170.770562,1331.601125,1079.732682,1488.934046,1858.390636,1550.266034,1261.45795,1302.231914,1634.197521,1475.378865,1381.945181,1148.907633,1309.918207,1280.04287
PDZRN3,511.4016173,580.4325182,554.1259526,3170.93288,353.2219931,557.5631127,444.6331566,449.5876067,823.6266477,474.7962349,421.6902815,549.8631435,1566.613761,866.0759873,421.5904029,355.6783892,402.1268239,713.6176075,508.4993764,582.741876,427.5903749,478.4365007,1664.620827,633.9185597,381.8321083,495.6360649,1896.725228,648.1333887,414.3035153,700.9996437,369.4644365,383.6575479,404.1481703,555.0854206,631.5902705,1933.814678,317.4775508,447.1948926,424.4019807,424.8118358,430.6076938,397.0187301,518.3413776,353.2896688,409.9024089,400.7902553,412.7526928,578.9527158,839.7077959,725.553042,291.7814662,482.3770916,491.772729,458.35773,775.8645373
DCBLD2,769.2511723,790.1296954,1015.390138,611.1737578,746.9606266,684.7392351,657.0300975,740.9404691,737.6588831,739.5056402,657.5509475,877.581577,622.1284003,800.5994521,739.6109091,735.8461102,778.1898722,910.7357579,743.1074578,919.9980011,714.7466561,714.2695871,690.6297513,691.4603352,684.66447,803.836156,660.8068817,636.9458158,968.6329573,766.2089128,697.0462647,718.30495,682.8451428,756.5116271,929.5102094,637.5677215,781.4832019,736.3359789,810.346824,748.8208632,784.2854748,950.5265946,704.8995889,706.5793376,711.2535869,585.233532,697.6948978,809.5924155,761.7424548,656.5744078,894.1690093,766.2987431,816.7453511,649.2769829,920.1699966
ZPLD1,104.9816045,96.15947906,165.933321,345.1922725,82.07216898,108.494884,83.44165536,87.90819125,149.7502996,99.16098357,78.62022198,111.072355,278.2125355,155.7547881,59.70499925,71.13567785,83.15585556,123.5107398,70.9280246,103.241671,78.25183332,78.98715813,172.6574378,124.6738468,82.87228314,110.7004409,255.1819082,199.1387972,77.95257779,76.983165,68.80714201,91.12823992,79.62770642,94.39776015,114.8345946,244.8935619,83.8466352,104.1207539,90.64896675,100.8028085,80.92627192,101.4281427,112.8286188,84.42062366,98.83022507,57.82545972,84.20455663,105.1214958,141.1804826,87.71357198,223.5422523,70.25612295,84.83798541,85.61061734,122.0360983
LOC101929579,11.66462272,9.268383524,0,6.670382077,13.50554679,10.05912832,9.336129271,7.534987822,10.16823022,7.563125865,3.176574625,2.199452574,8.212916176,8.928618425,4.87387749,12.82774519,11.17018955,12.4758323,8.729603028,8.029907741,9.082802082,9.027103786,16.25011179,5.754177547,0,15.09551467,9.521712993,15.66260203,10.10496379,13.58526441,3.739518588,7.657835287,4.507228665,12.63068622,11.91679756,38.84518568,2.442135006,15.73047361,5.493876773,6.300175532,8.991807992,0,13.40538045,4.965919039,0,2.990972054,0.751826399,7.844887748,13.69661399,7.664292698,0,6.518609346,0,8.333776909,8.907744401
BTLA,302.0523358,324.3934233,344.0452343,216.7874175,284.6553709,311.832978,246.8239176,359.1677528,263.4496011,317.6512863,325.5988991,208.9479945,260.7600886,301.588889,291.21418,328.8567402,305.3185144,303.1627249,333.9073158,360.1987187,308.8152708,280.9686053,229.5328291,275.2414926,322.969552,308.2000911,267.5601351,272.23094,332.0202387,339.6316103,381.4308959,311.6738962,327.525283,297.1535126,297.9199389,210.270679,284.1017057,346.8194895,300.7897533,341.1095038,248.7733544,278.2029057,245.7653083,327.7506566,333.7545306,506.4712679,266.1465451,315.3644875,381.3980202,338.0804668,414.1414359,299.8560299,306.2795067,316.6835226,384.8145581
ATG3,182.336471,236.3437799,208.5583942,177.5989228,155.8332322,196.8715114,187.8896016,202.1888399,220.9279111,211.7675242,234.2723786,184.7540162,213.5358206,233.1361478,179.1149978,188.9177018,182.4464294,169.6713193,185.5040643,215.6603793,195.6295833,188.4407915,183.8293897,211.9455396,212.2150054,254.1078302,218.9993988,158.1176967,180.4457819,202.8732819,232.5980562,180.7249128,224.6102285,192.784158,205.8355942,194.2259284,203.5112505,190.2638236,274.6938387,251.1069962,187.828878,202.8562854,201.0807068,166.7129963,210.6217911,206.3770718,162.3945021,233.7776549,195.9669386,183.9430247,204.7176416,218.7355581,188.3690863,237.89145,197.7519257
LINC02042,93.31698179,121.6475338,144.6207843,30.85051711,98.69438042,94.84320989,64.76939682,87.90819125,97.06037936,138.6573075,74.6495037,73.68166123,60.5702568,85.3179094,84.0743867,118.9481826,106.7373668,152.2051541,117.8496409,113.565838,90.82802082,92.52781381,51.79723135,120.8377285,131.6662442,94.34696667,79.98238914,90.9922594,116.9288667,94.19116659,108.446039,120.9937975,117.1879453,97.72162494,93.16768999,54.88993628,116.4084353,91.38656096,96.14284353,127.8035608,96.91170835,150.6932406,53.62152182,90.09595971,81.0083812,136.5877238,76.68629265,97.27660807,120.1087688,115.8159785,141.1845804,86.91479128,43.13795868,112.8847963,112.2375795
CD200R1,172.5136308,265.3074784,277.0629763,111.7288998,196.3498726,219.1452956,180.3039966,318.9811511,291.1811381,309.2478132,208.8597816,157.260859,186.843843,288.6919958,159.6194878,198.246971,153.9003894,180.8995683,228.0608791,217.9546387,191.4375208,220.0356548,173.6730698,230.1671019,250.1658641,184.9200547,222.808084,181.2386806,261.2854922,248.1574966,253.5393602,199.1037175,259.916853,208.0739361,191.7521061,136.8026104,213.2797905,235.9571041,197.7795638,240.3066953,193.8234167,295.5905873,153.0447602,202.1838466,241.404976,231.3018389,171.4164189,277.7090263,213.8778953,250.3668948,138.8315041,251.3286048,211.3759976,271.9841737,209.3319934
TIGIT,87.17770668,97.318027,62.41528587,40.85609022,96.61660399,115.6799757,95.69532503,81.62903474,124.7919163,92.43820502,111.1801119,79.18029266,96.50176507,120.0403144,90.16673357,85.12958168,107.978499,158.4430702,89.47843104,110.124449,100.6095,91.39942584,98.51630276,92.06684074,113.8525759,118.2481982,95.21712993,92.48393579,111.1546017,76.07748071,105.4544242,106.4439105,68.35963475,97.05685198,99.66776138,80.22375303,95.24326523,89.88842061,92.02243595,117.9032849,95.91261858,144.8973467,86.01785792,100.7372148,98.83022507,135.5907331,76.68629265,112.9663836,118.0015974,83.4556316,223.5422523,102.1248798,126.5380121,125.7642697,100.6575117
COX17,81.03843156,112.3791502,89.81711869,63.36862973,65.44995754,81.91004491,95.69532503,74.09404691,88.74091827,100.8416782,86.56165854,57.18576692,63.65010036,66.46860383,109.6622435,89.7942163,75.70906253,79.84532672,106.9376371,90.6232445,90.82802082,97.0413657,50.78159936,68.09110097,99.91144416,103.1526836,70.46067615,65.63376088,124.146698,85.13432365,88.25263867,90.36245639,104.4174641,91.73866831,91.00099952,68.40130522,99.31349024,65.16910495,71.42039805,97.2027082,89.91807992,89.83635498,58.08998197,104.9937168,69.66720783,88.73217095,78.18994545,61.19012443,101.1442264,83.4556316,7.059229021,86.19050135,148.1069915,96.97485858,110.4560306
FSTL1,375.1097097,325.5519713,333.388966,752.0855792,371.921981,372.9062571,391.5339213,367.958572,422.4437463,361.3493469,334.3344793,477.2812086,698.097875,400.7957604,335.0790774,295.0381393,390.9566344,346.8281379,341.5457185,380.8470528,338.1597083,366.7260913,607.3479283,341.4145344,354.7243521,295.6204956,579.8723213,360.2398467,350.7866,407.5579324,355.2542658,354.5577738,321.5156448,355.6535329,330.4202959,556.4995079,293.0562007,361.0518228,376.330559,369.0102811,359.6723197,240.5295956,345.1885467,354.7085028,379.119224,294.112252,331.5554417,378.1235894,359.2727207,368.7376376,258.8383974,364.3178335,369.5485127,317.4411386,425.7901824
