data$Geneid,C07,C10,C11,C12,C17,C18,C35,C36,C37,C39,C42,C44,C49,D01,D04,D05,D15,D16,D19,D20,D25,D31,D38,D41,D51,D57,E02,E03,E06
SLCO4C1,414.84624012869364,434.99153672588466,401.41468022589197,440.469314611514,385.5015204277253,288.77049622358686,535.2093027531024,354.08680037878963,432.1845883526551,433.9158444401861,289.29336395556777,390.80098702995207,389.11167728572525,336.48021100070196,358.06231340698173,331.5654242366219,304.6062716682761,344.51563816578835,341.9655471301157,240.41033716445378,294.7641384858721,274.6635290673695,315.0629991161812,325.12608279571265,320.3032768981431,409.6994687495347,459.6602446734973,321.2026370393697,399.96202125831854
SLCO6A1,261.8583471138238,353.6847074313268,299.9075197089997,423.68012548955045,248.90649350451554,179.23685972498495,416.27390214130185,195.40345650533206,376.504365313356,254.77627563460467,215.3052913326604,228.1001679399312,218.78877228165334,214.71328239445222,217.22447013356893,166.4036211524619,162.87974248928654,248.57457437278399,180.30910666860643,124.23117901321056,199.22793549835623,169.418625406041,217.67989029845245,225.19555518317762,174.85944198010873,216.06868534458218,314.5719551536504,255.4007079236655,218.36575644684933
LINC00492,55.502584442603954,85.37217075928577,67.67144034459481,99.74753537166573,57.67345581202189,44.80921493124624,140.69187633347136,45.9001407898431,120.19857671975684,119.42637920372094,57.71069664586774,86.13572775354045,94.16225642501537,57.64114963609455,75.19308581546616,68.2999937566075,44.4217479516236,82.85819145759466,58.44502078223795,46.01154778267058,52.4284040785148,63.31807212144967,53.46523621365499,71.07734710469043,42.48921020077408,67.31370581888906,62.91439103073007,69.14778991819765,78.79176779010028
LINC00491,102.46630974019192,213.43042689821442,113.811058761364,202.45786882367796,145.70136205142373,155.58755184460497,191.4569863507033,112.78320308361447,211.23132232369034,148.61949412018606,129.47912709008787,178.65187978512094,127.3959939867855,103.7540693449702,139.64430222872286,126.66544296679936,105.76606655148477,139.55063824436996,118.13355264494905,124.23117901321056,100.19650557227273,124.06919537311083,102.15679062251935,114.7089859214311,101.32042432492281,113.85157650849138,142.520355192062,169.52361399300068,148.5787621184748
PAM,1482.2036332556927,1748.0968298329944,1311.1341566765245,1785.579643088828,1486.3562559273712,1436.3842786293933,2017.5505152562748,1408.4786059511853,1754.3689322699804,1735.6633777607444,1566.3274974269489,1821.6111313804295,1494.133451214582,1325.0259272597236,1633.9576901805267,1736.0616594861326,1527.26200100344,1453.071020719502,1454.907964153583,1210.1037066842364,1205.8532938058404,1377.5958934531616,1206.7867602510696,1182.2766647116825,1381.7164317213264,1433.5326239207857,1846.344781677344,1713.0807308766384,1417.501422433328
PPIP5K2,474.6182541438056,511.21668918953264,456.78222232601496,525.4028595814472,468.47035159589717,466.76265553381495,632.3882276432321,454.4113938194467,542.6612213671375,598.458855787535,449.84748154727674,638.0424278040033,452.809674279118,430.1470791593556,491.7389104122549,481.8254105011584,472.7743174851369,449.1786168490658,411.60216763661197,395.699310930967,414.7669300433615,414.9900672824742,402.8987443243287,456.02099924593466,462.47871103150254,494.4648760770246,525.1425700320123,548.7211716089232,468.2482200097388
NUDT12,81.83073347306993,75.20881709746604,45.370624776489706,54.31796480635263,45.53167564106992,43.564514516489396,49.31467830245388,32.78581484988793,50.37734465460397,80.9445459047442,55.49105446718052,39.877651737750206,42.926911017286415,42.51034785661974,51.32226492166738,53.39817693698405,32.78748063096028,40.99299998428367,37.30533241419444,44.861259088103814,37.28242067805497,40.215532293353164,37.234718077366864,39.40922215705608,51.477312358630144,39.058570043059085,69.33422685019232,60.22549444488182,41.271878366243
LINC01950,384.2486615257197,482.7592989364374,386.8038010605817,616.2620007120734,446.2104212824852,339.80321322861727,525.056280749656,294.4166173519936,582.4328092523511,399.41489044800005,363.2814365784751,408.34715379456213,423.73015391256916,288.20574818047277,424.9006119096183,300.519972529073,286.62604035452375,471.8555955637759,283.5205263478777,243.86120324815408,279.6181550854123,302.04431701178015,315.0629991161812,405.3519993297197,293.33897042457494,399.72706788747706,369.78254320102576,461.72879074409394,367.6949163538013
TMEM232,514.4662634872136,751.0718356084784,538.2955481956405,952.0457831513442,574.7109280917269,405.7723352107298,778.8818308358157,342.9396233298277,869.6720550900054,571.9196604089303,388.43738127026364,652.3983824295934,487.4281509059619,402.0470187117595,529.932223842333,330.32360616831994,382.87316091637484,593.0902125385722,314.6083033597064,357.73978401026375,384.47496324244185,366.21803875649266,530.8334166927174,732.5892904552746,305.5954733671059,477.0131745684237,503.3151282458406,694.8237599844698,438.9827062591301
CAMK4,450.4248198995936,760.2188539041161,532.9125927136841,943.1573889103047,594.9472283766469,434.4004447501371,770.1792405471473,424.90416045454754,847.5767284871089,575.900539715721,452.80700445219304,531.1703211468327,456.9638914743393,413.57524863897845,457.12622011624666,382.479965037002,390.2767855749788,569.5410423348349,379.2708795443101,333.5837214243617,447.38904813665965,376.4858342356467,481.1871259228949,624.9176656333178,563.7991353564254,511.085544180454,566.2295192765707,602.2549444488182,426.22594385501867
YTHDC2,434.05867320497964,471.5796099084357,403.7216611467304,480.9608883762496,444.1867912539932,384.6124281598635,512.0023953166535,409.8226856235991,502.00582041780797,537.4187064167443,412.11356450959397,492.8877754785926,409.8827632618316,359.5366708551398,410.57811937333906,427.1854154958724,396.6227495680679,393.3583615513178,369.3227909005249,346.2368970645961,393.7955684119556,381.61973197522366,392.39664435378927,477.13308254435753,433.8802041655969,411.3615355598776,493.043390934701,455.0370691391071,381.9524743348671
LOC101927078,286.76335295345376,549.8374331044477,491.38693613859186,765.3895040895143,404.72600569839926,293.7492978826142,642.5412496466785,216.3863780092603,630.1587147146075,391.4531318344187,310.01002428998186,408.34715379456213,326.79841935740626,285.32369069866803,325.8367052003534,194.96543672340687,345.8550376233552,377.6589147488262,195.2312396342842,201.3005215491838,285.44353331635836,267.8183320812668,498.37238042014116,557.3589990783646,231.23935551575127,295.01685883587186,414.7213939372615,443.88419979746226,307.66309327562965
FEM1C,190.70118757202385,232.74079885567193,199.9383464726665,219.2470579456415,216.5284130486436,215.3331717529333,175.5022374881447,196.71488909932756,199.74175249018415,228.23708025600004,187.18982373595563,285.5239864422915,202.17190350076828,171.4824201673813,192.1601081950802,170.12907535736778,193.55190178921714,206.70938289947298,215.12741692185458,161.04041723934702,201.55808679073468,167.70732615951533,191.90200855258308,199.86105522507012,217.34865218088282,177.0101153015231,238.8178924839958,214.1350913595798,234.87450779334654
AP3S1,632.5871483266014,608.7848843430021,610.5809503819123,647.8651802357695,581.793633191449,512.8165708798181,706.3602450969129,573.7517598730387,641.6482845481137,586.5162178671628,543.8123337783691,660.3739127771435,657.7510559100338,541.8268065792888,582.4480298086903,530.2563151649346,590.174651357285,541.6309146859609,552.1189197300777,493.473849969142,521.9538894927696,566.4400505999956,555.6565620776286,617.8803045338435,507.4192218207828,603.3302521544872,689.4903670102459,630.1371178029301,625.0813578014622
LVRN,182.87390002242586,211.3977561658505,213.01123835741777,287.39141379361115,223.6111181483656,192.9285642873102,268.3298672339402,171.79766981341274,285.4716197094225,234.8718791006512,173.8719706638323,165.89103122904086,174.47712219929318,170.04139142647895,152.7732537203122,127.90726103510133,162.87974248928654,204.96499992141838,164.14346262245553,162.1907059339138,144.469380127463,160.00647955014983,181.3999085820437,217.45445797375586,139.72413354485323,226.87211961181129,233.682023828426,180.67648333464544,150.82995548390625
COMMD10,974.8530857226592,1235.8638052772797,1175.7912759873348,1263.1395815877274,1058.358504901314,1024.3884413448793,1419.972648767716,1069.4732804033442,1216.1267762234222,1068.2026139888374,973.6830357174608,1116.574248657006,1048.2474722608329,924.4199372888664,1123.1221230532326,942.5399138411835,1115.8320021181644,1016.1030847168187,999.7829087004109,827.0575713935037,869.1464320571565,993.4092126081495,1016.7942244204029,1094.3096509682537,851.4184044078191,1163.4467672400579,1468.8584354929635,1120.8633688353004,1073.068837522318
LINC02147,907.9653557533672,1591.5811834409706,1058.904242664853,1647.3157326726578,1093.772030399924,799.0976662738913,1694.1042428607684,723.2550755885277,1764.0908759752547,1118.6270852081861,964.8044670027119,1194.7344460629963,1071.7880363670868,822.1068966847986,1077.767563355015,799.7308359864587,980.4514369322638,1068.4345740584574,749.8371815253082,674.0691750161241,654.7725131583404,775.218558676127,1268.8446237133478,1034.492081622722,723.1336736093282,954.0263491368474,1141.4468087003886,1080.7130392053793,865.9590479026259
LINC02208,286.76335295345376,511.21668918953264,349.89210632716635,576.7580263074533,322.7689895444734,308.6857028596963,452.53469501075324,208.51778244528722,562.1051087776864,386.14529275869774,261.177896358863,311.0456835544516,378.03376476513523,283.1621475873145,364.0300186304314,230.97816070416354,301.4332896717316,370.68138283660767,189.0136842319185,223.1560067459523,248.1611126383034,250.70533961601018,420.0839988215749,390.57354102082365,220.61705296555775,300.83409267207213,355.6589043982088,351.3153842618106,262.6392259670009
LOX,56.925727633439955,68.09446953419223,53.06056117928457,68.14435584796965,74.87431105420386,78.41612612968092,66.71985887979054,47.21157338383861,91.03274560393349,83.59846544260466,69.54878826553292,71.77977312795038,36.00321569191764,48.99497719068037,58.48351118980702,58.36544921019187,69.80560392397994,50.587106363584105,42.27937673608703,44.861259088103814,46.60302584756871,45.349430032930165,63.96733618419436,46.44658325653038,52.294412554798875,39.88960344823056,56.49455521126782,80.30065925984242,49.526254039491604
MEIKIN,376.4213739761217,618.9482380048219,462.9341714482509,591.5720167091858,466.4467215674052,364.6972215237541,558.4162101895513,416.3798485935767,582.4328092523511,598.458855787535,426.91117903417546,521.5996847297728,443.1165008236017,371.0649007823587,484.57766414411526,397.3817818566255,396.6227495680679,486.6828508772402,396.68003467093416,338.1848762026288,348.3576182105761,395.310125947429,435.3597805969049,375.79508271192765,406.09879749586,417.17876939607794,516.1547998847651,480.68866862489006,455.4914576056273
TRPC7,98.90845176310192,166.67900005384365,131.49791248779218,230.110650906912,133.55958188047177,107.04423566908822,200.1595766393716,118.6846497565943,221.83707909308063,141.9846952755349,107.28270530321566,138.77422804737074,128.78073305185924,116.72332801309147,134.87013804996312,94.37817319094854,114.22735187560355,111.64051059549597,84.55875347217406,102.37569381644204,82.72037087943447,94.9771081821745,160.39570864096495,144.26590253922316,112.75982707128507,121.33087715503461,141.23638802816956,180.67648333464544,120.06364615634328
REEP2,147.29532025152588,115.86223174474497,134.57388704891014,116.53672449362926,146.71317706566973,126.95944230519767,89.92676631623942,159.99477646745308,118.43095059152512,107.48374128334885,135.39817289992047,103.68189451815054,142.6281237025968,165.71830520377185,136.06367909465305,137.84180558151695,142.78418984450443,138.67844675534263,135.5427077715731,172.54330418501468,166.60581740505813,154.87258181057283,126.9799360074306,142.15469420938086,134.0044321716721,137.12051185329256,116.841011914213,120.45098888976364,140.3243864452262
PPP2R2B,1242.4040055998269,1721.6721103122632,1398.0304380281063,2046.3058741593206,1389.2220145597555,1257.1474189044084,1808.688348328235,1224.878042791813,2181.25064223794,1575.1012457201862,1427.969801622112,1513.755659964998,1348.7358493818376,1211.905171098888,1528.926078247812,1373.4507835419618,1230.059353993768,1428.6496590267375,1285.790457209235,1083.5719502818922,1218.6691259139218,1363.9054994809565,1341.4045871461653,1483.4757197691824,1255.8830015113417,1372.036151938097,1692.2687220102498,1600.4367505260261,1338.7096546432276
STK32A-AS1,287.47492454887174,273.3942135029509,179.17551818512035,297.26740739476617,210.4575229631676,230.2695767300154,263.9785720896061,205.23920096029843,266.0277322988736,143.31165504446514,241.94099747690706,255.21697112160135,231.25142386731716,190.21579379911205,217.22447013356893,163.919985015858,163.9374031548014,197.98746800919986,175.33506234671384,172.54330418501468,200.39301114454545,154.87258181057283,194.76621763545745,186.49006913606897,194.4698466881583,217.7307521549251,197.73094323943738,175.10004866382306,213.86336971598647
STK32A,394.92223545698965,448.2038964862503,399.1076993050535,684.406356560043,478.58850173835714,355.98431862045624,626.5865007841198,379.6597359617022,606.2957619834793,407.3766490615815,343.3046569702901,449.81991160182235,535.8940181835434,352.33152715062795,506.0614029485342,312.9381532120926,416.71830221285,424.757255156301,359.37470225673974,315.1791023112935,307.5799705939535,329.42510495619086,342.7503535839668,444.05748537682837,315.4006757211307,433.7994374995073,539.2662088348292,405.96444403587003,436.73151289369866
IRGM,129.5060303660759,159.56465249056984,113.04206512108452,207.39586562425546,141.65410199443974,123.22534106092715,201.61000835414967,97.04601195566826,173.2273605667084,169.8508504230698,101.36365949338308,138.77422804737074,131.55021118200676,120.32589986534738,101.45098879864483,93.13635512264659,106.82372721699961,145.65597866756113,110.67248616211016,119.6300242349435,96.70127863370507,108.66750215437983,158.4862359190487,118.22766647116825,127.46763060232226,120.49984374986315,154.07605966709406,152.7943099805335,102.80449702136893
ZNF300P1,31.309150198391976,41.66975001346091,21.53182192782562,46.41716992542861,22.25993031341196,16.18110539183892,43.512951443341656,16.392907424943964,46.84209239814053,54.40535052613954,27.375586870475722,23.926591042650127,29.079520366548863,25.93851733624255,32.22560820662836,9.934544546415637,20.095552644782106,27.03793615984668,18.65266620709722,18.404619113068232,20.97136163140592,25.669488697885,39.144190799283116,24.63076384816005,8.988102157856057,17.45170150860087,34.66711342509616,28.997460288276432,19.510342500405784
GLRA1,221.2987661749978,351.65203669896283,286.83462782424846,405.9033370074714,287.35546404586347,199.15206636109437,387.26526784574077,203.27205206930515,376.504365313356,258.75715494139536,225.66362149986745,271.16803181670144,239.55985825775969,213.99276802400104,257.80486565302687,194.96543672340687,217.87809709605864,277.35689351068527,186.52666207097218,210.50283110571792,224.85959971451902,191.66551561087468,236.77461751761496,313.16256892660635,214.0802513962079,259.28242241349864,317.13988948143526,292.20517675109323,203.35780067730644
LINC01933,440.4628175637416,676.8793538771944,596.7390648568816,983.6489626750403,516.025657265459,418.2193393582982,707.810676811691,354.7425166757874,818.4108973712855,472.3976777391629,440.96891283252785,555.096912189483,454.1944133441918,332.87763914844606,490.54536936756494,299.2781544607711,361.71994760607794,584.3682976482992,310.87777011828695,281.8207301688573,445.0588968442812,386.7536297148007,446.81661692840237,628.436346183055,357.8898859219048,472.8580075425664,531.5624058514745,568.7963364238839,402.9636124122271
LINC01470,556.4489876168756,745.9901587775686,716.7020727404814,1027.1033345201224,576.7345581202189,456.8050522157602,822.3947822791573,322.6124181228972,858.1824852564991,544.0535052613955,383.2582161866601,577.428397162623,533.1245400533958,417.17782049123434,417.7393656414787,312.9381532120926,350.0856802854146,580.87953169219,303.4167036354481,297.924771892792,454.37950201379493,352.52764478428736,575.7060256577493,823.3712486384932,355.4385853333986,516.9027780166543,555.9577819654311,596.6785097779958,429.9779327974044
GRIA1,594.8738537694475,856.7707136914037,705.9361617765686,1142.652459653636,652.6206841886689,882.4925940625994,965.9875220421848,718.0093452125456,1332.7901006867155,709.9234763776745,551.2111410406599,586.9990335796831,697.9084887971727,546.149892801996,843.8335185957869,409.79996253964504,470.65899615410723,678.5649784632488,687.6616275016507,576.294635977949,527.7792677237156,535.6366641625336,814.3901158972805,722.0332488060632,497.614019466758,699.7301271543777,798.6275759411042,1057.2920135879253,566.5503303002448
FAM114A2,197.81690352620384,250.01850008076548,205.3213019546229,251.83783682945307,226.64656319110358,197.90736594633753,253.82555008615967,195.40345650533206,281.9363674529591,282.64243078213957,210.1261262490569,256.81207719111137,220.1735113467271,177.96704950144195,232.74050371453814,213.5927077479362,215.76277576502892,233.74731905931966,179.0655955881333,175.99417026871498,181.75180080551797,204.50025995981716,242.5030356833637,211.120832984229,198.55534766900197,208.58938469803897,233.682023828426,253.17013405533652,225.8697343316208
FAXDC2,512.3315487009596,457.35091478188804,466.7791396496483,466.14689797451706,514.002027236967,510.32717005030435,438.03037786297267,550.8016894781172,439.25509286558196,472.3976777391629,634.8176631045451,460.98565408839244,571.897233875461,577.852525101848,434.44894026713786,563.7854030090874,569.021438046988,562.5635104226163,558.3364751324434,643.0113802628214,615.159941187907,525.3688686833797,558.520771160503,459.5396797956718,559.7136343755817,565.933748921771,457.0923103457124,462.84407767825843,521.5264629916161
LINC01847,343.68908058689374,453.2855733171602,419.10153395232015,502.68807429879064,432.04501108304123,382.1230273303498,482.9937610210924,327.2024322018815,459.5827933402467,432.58888467125587,332.20644607685404,413.1324720030922,379.418503830209,351.6110127801768,369.9977238538811,324.11451582681013,350.0856802854146,354.9819360341161,399.1670568318805,332.43343272979496,328.55133222535943,354.238944030813,434.4050442359468,406.0557354396671,346.45048317554256,353.1891971978747,408.3015581177993,412.6561656408569,400.7124190467957
ATP10B,794.1139004864873,1096.6258601103493,811.2882904948582,1161.4168474958306,886.3499524794944,851.3750836936784,1109.5802618052123,817.6782223562049,1277.1098776474164,867.8316888803722,854.56223879458,872.5230200219746,945.7767814453749,634.0526459970401,846.2206006851668,705.3526627955102,725.5552165431856,970.7491272873984,792.1165582613952,706.2772584639935,732.832581453018,676.8188520009012,839.2132612821916,719.2183043662735,804.0265930300327,752.9162650853518,955.2715699359832,864.3473739774705,816.4327938631343
GABRB2,373.5750875944497,558.9844514000854,451.39926684405856,805.8810778542498,458.35220145343715,382.1230273303498,572.9205273373318,319.98955293490616,693.7932553309494,589.1701374050233,447.62783936858955,467.3660783664325,415.42171952212664,317.7468373689712,433.25539922244786,347.7090591245473,351.1433409509294,484.06627641015825,272.3289266236194,377.29469181789875,403.11617358146935,396.16577557069184,535.607098497508,386.35112436113906,335.82818062534903,372.3029655168185,476.35181780409914,498.5332595715217,441.9842974130387
GABRA1,53.36786965634995,111.79689028001708,76.89936402794865,144.18950657686332,98.14605638186183,57.25621907881464,120.38583232657858,79.99738823372654,146.7129686432326,94.21414359404652,88.04580642125975,84.54062168403044,74.7759095139828,49.71549156113156,83.54787312829573,55.881813073587956,63.45963993089086,108.15174463938672,55.95799862129165,58.66472342290499,73.39976570992071,64.1737217447125,90.69995429102185,80.92965264395446,58.01411392798,82.27230711197552,88.59373430857909,124.91213662642154,64.53420980903451
LINC01202,100.33159495393792,160.58098785675182,113.04206512108452,236.03624706760505,132.54776686622577,92.10783069200615,168.2500789142544,75.40737415474223,235.09427505481852,110.13766082120932,116.90115474419363,133.9889098388407,117.70282053126921,67.00783645195992,155.16033580969207,72.02544796151336,56.05601527228693,116.87365952965983,55.95799862129165,57.51443472833822,94.37112734132664,66.740670614501,101.20205426156123,110.48656926174651,77.62451863602958,98.89297521540492,141.23638802816956,117.1051280872702,98.30211029050606
GABRG2,90.36959261808593,151.43396956111405,138.41885525030756,233.07344898725853,106.24057649582981,85.88432861822196,188.5561229211472,69.5059274817624,233.3266489265868,140.65773550660467,85.08628351634346,121.22806128276063,90.0080392297941,61.96423585880165,145.61200745217258,58.36544921019187,74.03624658603934,129.0843403760422,53.470976460345355,67.8670329794391,80.39021958705602,77.86411571691784,124.11572692455621,118.22766647116825,74.35611785135465,94.73780818954758,138.66845370038465,120.45098888976364,94.55012134812033
KCNIP1,1893.4920154072963,1955.429244534117,1752.5365061969496,2275.4289257061173,2044.8781437911623,1913.104537481263,2166.9449818784146,1925.8387642824168,2268.74813558541,2072.7111590690233,1780.153027307151,2013.0238597216305,1847.2419128083898,1735.7191184168973,2126.8901416374715,1804.36165324274,1767.3509720753104,1857.767871628175,1906.3024863653357,1736.9359287958143,1689.3596869743658,1784.0294645030076,1942.888494549784,1391.2862893660692,1680.7751035190824,1930.4906002133248,2032.5200204417492,1929.4463961045471,1943.5302721558069
SH3PXD2B,1591.7856589500648,1535.682738300962,1606.4277145438473,1278.9411713495754,1550.1006018248693,1611.8870371101077,1431.5761024859405,1645.1921891673762,1551.9757405874486,1536.6194124212095,1637.3560471449398,1406.8835533078275,1610.4515326807775,1637.7291640355365,1774.7955334539395,1660.3107573197133,1651.0082988686772,1549.0120845125066,1660.0872924316525,1536.7856959411974,1581.0076518787685,1882.4291711782334,1708.0233497540853,1670.6695250151988,1583.5401801750033,1645.4461422395104,1443.1790922151145,1539.0959691469798,1568.331377917234
LINC01942,267.55091987716776,225.62645129239812,292.21758330620486,271.5898240317631,300.50905923106143,282.54699414980263,207.4117352132619,292.4494684610003,267.7953584271053,298.56594800930236,322.5879966358761,240.86101649601127,252.02250984342348,317.7468373689712,300.77234326186465,337.77451457813163,318.35586031996917,307.0114041376139,282.2770152674046,319.78025708956056,350.68776950295455,308.88951399788283,304.5608991456418,282.90191619886684,289.25346944373126,255.95828879281274,273.48500590909197,267.66886419947474,275.3959883711124
C5orf47,51.94472646551396,67.07813416801025,51.5225738987256,67.15675648785415,43.508045612577924,73.43732447065355,63.81899545023443,49.17872227483189,77.7755496421956,45.11663214362791,45.872605026202564,81.35040954501042,54.00482353787646,41.789833486168554,56.09642910042714,55.881813073587956,43.364087286108756,52.33148934163873,54.7144875408185,39.109815615269994,29.126891154730444,44.49378040966733,45.82734532598999,50.668999916214965,42.48921020077408,48.19993749994526,50.07471939180557,57.994920576552865,53.278242981877334
LINC01411,623.3367175861675,768.349536833572,701.3221999348917,960.9341773923837,657.6797592598988,623.5949077931767,713.6124036708031,683.2563814716644,908.5598299111032,704.6156373019536,568.2283977439286,650.8032763600834,587.1293635912723,558.398637099666,688.6731827860948,493.00177311587595,685.3641112536213,619.2559572093917,523.5181648791953,563.6414603377146,626.8106976497992,646.871115186702,536.5618348584661,555.9515268584697,554.8110331985692,619.9509202579166,751.1207908770836,655.7887172887131,673.1068162639995
LINC01951,172.91189768657387,212.41409153203244,261.45783769502543,247.88743938899106,201.35118783495363,136.9170456232524,295.8880698147233,146.8804505274979,257.189601657715,224.25620094920933,122.82020055402621,185.03230406316098,171.70764406914566,181.56962135369784,173.06345148004118,116.73089842038374,162.87974248928654,170.94953184935318,101.96790859879813,156.43926246107998,158.45028788173363,130.05874273595066,196.6756903573737,277.97576342923486,122.56502942530986,138.7825786636355,199.01491040332982,224.1726737670601,159.83472894563198
LOC202181,382.82551833488367,357.75004889605464,437.5573813190278,457.25850373347754,446.2104212824852,409.5064364550003,422.0756290004141,364.57826113075373,423.3464577114965,465.7628788945117,394.35642708009624,392.39609309946206,537.2787572486171,371.0649007823587,420.12644773085856,391.1726915151157,374.4118755922561,315.73331902788703,410.3586565561388,371.54324834506497,432.2430647361998,396.16577557069184,361.8450808031293,376.4988188218751,390.5738937686541,443.77183836156496,562.3776177848933,432.7313304558175,462.9954354903988
AACSP1,420.53881289203764,370.96240865642034,436.78838767874834,420.71732740920396,400.6787456414153,408.2617360402435,456.88599015508737,371.1354241007313,420.69501851914896,339.7017008461396,263.3975385375502,314.23589569347166,456.9638914743393,342.24432596431143,337.77211564725275,219.80179808944595,242.2042924029001,319.22208498399624,303.4167036354481,330.1328553406614,316.90057576346726,283.2200252999978,400.03453524145425,254.75247180096966,373.41478964911073,313.29959374964415,440.40073721511055,253.17013405533652,460.74424212496734
BTNL8,244.7806288237918,266.27986593967705,273.7617359394972,265.6642278710701,248.90649350451554,258.8976862694227,407.5713118526335,240.64788099817738,315.5212638893617,352.9712985354419,182.0106586523521,242.45612256552127,243.71407545298095,174.36447764918603,263.77257087647655,146.53453205963064,169.22570648237564,191.00993609698136,208.90986151948883,172.54330418501468,220.19929712976216,217.33500430875966,232.00093571282432,193.52743023554325,201.00664825750817,300.83409267207213,291.46054620358626,238.67140391119833,249.88246356288946
SLC22A23,3637.553995776813,3256.338513247043,3299.7517104392764,3093.161195881753,3584.8605954735717,3915.8275048250184,2828.3418438172075,3685.125589127403,3236.5234407922762,3124.990255830698,4162.568965764768,3472.545913323288,3740.1802147642134,3884.292971102322,3548.397525863189,4348.846875193445,3690.1780619813035,3754.784360262579,3752.9164408679603,4428.611474082043,4158.154981249319,4279.959415560693,3835.1759619687873,3719.949077182115,3710.451990802214,3554.329873918377,2908.1856262164006,3639.181266178692,3561.3879041125324
TMEM170B,574.9498490977435,579.3111587237249,541.3715227567585,562.9316352658362,581.793633191449,622.3502073784199,661.3968619387932,544.2445265081396,536.4745299183264,683.3842809990698,535.6736457898493,639.6375338735133,541.4329744438384,455.365082125147,558.5772089148915,535.2235874381424,473.83197815065176,557.3303614884525,578.2326524200138,399.1501770146673,432.2430647361998,539.9149122788479,477.3681804790624,398.3146382302454,602.2028445763558,644.8819224130607,734.4292177464818,523.0695721231402,538.7856121265904
ARMH2,17.077718290031985,11.179689028001707,16.917860086148703,22.714785282656553,17.20085524218197,19.91520663610944,23.206907436448883,30.818665958894652,15.908635154085465,18.577436765023258,22.936302513101282,12.760848556080067,13.847390650737553,19.453888002181912,25.06436193848872,22.352725229435183,29.614498634415735,18.316021269573557,22.383199448516663,35.658949531569704,20.97136163140592,23.958189451359335,21.004199941078745,21.81581940837033,22.061705296555775,20.775835129286747,25.67934327784901,17.844590946631648,12.006364615634329
SLC17A2,128.79445877065788,127.04192077274668,131.49791248779218,122.46232065432228,121.41780170951978,133.18294437898186,146.49360319258358,133.110408290545,139.64246413030574,123.40725851051164,131.6987692687751,153.1301826729608,144.01286276767055,157.07213275835767,186.19240297163049,161.4363488792541,132.20758318935597,160.48323398102545,130.5686634496805,152.98839637737967,165.44074175886894,160.00647955014983,194.76621763545745,180.8601802564895,142.99253432952818,132.13431142226372,121.9768805697828,178.4459094663165,137.32279529131762
HMGN4,117.4093132439699,98.58453051965142,103.0451477974512,96.78473729131922,117.37054165253579,117.00183898714295,91.37719803101749,118.02893345959654,113.12807220682997,92.8871838251163,145.01662234089844,113.2525309352106,113.54860333604795,106.63612682677493,122.93472760306372,158.9527127426502,149.13015383759353,107.2795531503594,151.70835181772404,138.03464334801174,138.64400189651693,119.79094725679667,121.25151784168185,122.45008313085282,138.08993315251578,132.9653448274352,95.01357012804134,100.37582407480303,119.31324836786614
ZNF391,69.02244475554595,100.61720125201538,73.05439582655121,101.72273409189674,77.90975609694186,62.23502073784199,98.62935660490776,58.35875043280051,107.8251938221348,86.25238498046512,64.3696231819294,49.44828815481026,67.85221418861401,64.84629334060638,87.12849626236556,67.05817568830555,59.22899726883147,81.11380847954004,63.41906510413054,55.2138573392047,66.40931183278542,60.75112325166117,65.87680890611061,66.15119433505842,71.08771706667972,53.18613793097408,83.45786565300928,73.60893765485555,75.7901766361917
ZNF184,170.06561130490186,286.60657326331653,206.85928923518188,306.1558016358057,196.29211276372365,230.2695767300154,291.5367746703891,174.42053500140378,308.4507593764348,228.23708025600004,173.8719706638323,261.59739539964136,209.09559882613706,164.99779083332066,239.90174998267776,182.5472560403873,210.4744724374547,226.76978714710117,177.82208450766015,166.79186071218086,185.24702774408564,206.21155920634283,205.26831760599683,190.71248579575354,179.76204315712113,227.70315301698275,216.99045069782414,235.3255431087049,201.85700510035215
ZNF165,47.675296893005964,60.98012197091841,28.452764690341,33.57837824392708,35.413525498609935,16.18110539183892,46.41381487289777,24.261502988917066,31.81727030817093,51.751430988279076,28.115467596704796,28.71190925118015,36.00321569191764,23.056459854437822,29.838526117248477,27.319997502643,30.672159299930584,28.782319137901304,16.165644046150923,41.410393004403524,20.97136163140592,19.679941335045168,23.86840902395312,29.556916617792062,20.42750490421831,20.775835129286747,33.38314626120371,39.03504269575674,27.01432038517724
LOC100129636,76.13816070972594,136.18893906838446,115.34904604192297,170.85468929998189,109.2760215385678,88.37372944773563,139.2414446186933,96.39029565867051,125.50145510445199,147.29253435125582,93.96485223109235,103.68189451815054,103.85542988053166,97.26944001090956,85.93495521767561,83.20181057623095,95.18945989633629,122.10680846382371,80.82822023075461,86.27165209250734,83.88544652562368,99.25535629848866,118.38730875880748,111.89404148164138,67.00221608583605,91.4136745688617,107.85324176696584,137.1802929022308,102.80449702136893
HLA-DOB,45.54058210675196,49.8004329429167,47.67760569732816,31.603179523696074,52.6143807407919,44.80921493124624,49.31467830245388,41.31012671085879,41.53921401344538,42.46271260576745,42.17320139505719,25.521697112160133,37.3879547569914,34.584689781656735,40.58039551945793,39.73817818566255,34.90280196198997,36.632042539147115,34.81831025324814,44.861259088103814,26.79673986235201,21.391240581570834,40.09892716024124,26.03823606805491,34.31820823908676,41.551670258573495,64.19835819462253,56.879633642388384,57.030231924263056
