Geneid	C36	D01	D04	D05	D15	D16	D19	D20	D25	D31	D38	D41	D51	D57
MFSD4A	380.3154523	394.1213606	397.4491679	345.225423	388.1614642	452.6673828	410.3586566	412.9536413	394.9606441	480.0194387	519.3765804	381.4249716	394.6593947	407.2063685
SLC45A3	401.9540901	454.6445678	417.7393656	433.3945058	447.3904615	430.8625956	508.5960319	457.8149004	431.0779891	586.9756416	445.8618806	379.3137633	416.7211	414.6856692
LOC284581	93.11171417	105.9156125	94.28974253	75.75090217	98.36244189	108.1517446	80.82822023	101.2254051	113.0123377	85.56496233	120.2967815	161.8593053	91.51522197	98.06194181
LINC01698	17.04862372	19.453888	39.38685447	17.38545296	30.6721593	16.57163829	14.92213297	17.25433042	9.32060517	17.96864209	16.23051814	22.51955552	22.87880549	29.08616918
SYT14	287.2037381	310.5416937	358.0623134	262.0236124	264.4151664	477.0887445	266.1113712	233.508605	321.5608783	281.5087261	413.4008443	444.7612215	292.5218702	367.3167651
FAM71A	34.09724744	39.62829037	36.99977239	26.07817943	37.01812329	34.88765956	32.33128809	39.10981562	33.78719374	15.40169322	24.82314538	30.96438884	36.76950883	34.07236961
KCNK2	226.8778388	245.6954003	374.771888	170.1290754	240.0889711	427.3738296	248.7022161	189.7976346	293.5990628	259.2618358	381.8945444	456.0209992	221.4341532	306.6513265
ZC3H11B	20.9829215	16.57183052	13.12895149	13.65999875	20.09555264	13.08287234	19.89617729	16.10404172	13.98090775	24.81383907	20.04946358	22.51955552	24.51300589	22.43790194
LOC101927143	79.34167194	67.00783645	78.77370895	80.71817444	79.32454991	79.3694255	79.58470915	73.61847645	89.71082476	104.389254	72.55996343	72.48481932	71.90481726	72.29990625
LINC02809	47.21157338	48.27446282	78.77370895	23.5945433	40.19110529	45.35395743	41.03586566	54.06356864	45.4379502	35.08163455	37.23471808	46.44658326	55.56281334	52.35510453
RNA5S6	13.77004224	16.57183052	9.548328358	11.17636261	24.32619531	10.46629787	17.40915513	10.35259825	13.98090775	11.1234451	17.1852545	16.88966664	11.43940275	8.310334052
RNA5S9	10.49146075	14.41028741	11.93541045	4.967272273	7.403624659	12.21068085	12.4351108	8.052020862	9.32060517	5.989547363	5.728418166	9.148569429	2.451300589	9.972400862
RNA5S10	10.49146075	14.41028741	9.548328358	17.38545296	15.86490998	12.21068085	18.65266621	14.95375303	15.1459834	11.1234451	13.36630905	19.70461108	13.89070333	9.141367457
RNA5S13	13.11432594	15.13080178	9.548328358	18.62727102	13.74958865	9.594106379	21.13968837	18.40461911	10.48568082	11.97909473	11.45683633	18.29713886	13.89070333	14.95860129
RHOU	897.0198943	863.8967302	942.8974253	1048.09445	1047.084059	913.184489	979.8867314	893.7743157	948.371576	1055.015985	1095.082606	947.9325401	913.5180193	885.0505765
AGT	156.716195	146.2644172	151.5797127	125.4236249	143.8418505	143.0394042	146.7343075	155.2889738	191.072406	153.1612826	140.3462451	174.5265553	111.1256267	100.555042
C1orf198	465.5585709	448.1599384	449.9649738	533.9817694	503.4464768	450.0508083	407.8716344	568.2426151	434.573216	595.5321378	424.8576806	436.3163882	448.5880077	408.8684353
RGS7	657.6834459	777.4350057	883.2203731	507.9035899	741.4201265	1085.878404	538.4402978	618.8553177	894.7780963	674.2519031	1058.802624	1427.176831	665.9366599	889.2057435
LINC00707	273.4336958	221.1979117	288.8369328	260.7817943	258.0692024	279.1012765	279.7899931	240.4103372	215.5389945	255.8392374	222.4535721	233.6403885	249.2155598	294.1858254
LOC101928272	223.5992573	253.6210584	301.9658843	279.4090654	219.9934184	274.740319	225.0755056	198.9999442	220.1992971	264.3957336	267.3261811	232.2329163	204.275049	284.2134246
CELF2-DT	78.03023934	71.33092267	118.1605634	50.9145408	76.15156792	90.70791486	53.47097646	66.71674428	87.38067346	63.31807212	87.83574521	99.93052761	79.25871903	94.73780819
MYO3A	338.3496093	343.6853547	441.6101865	310.4545171	282.3953977	532.9089998	300.9296815	270.3178432	329.7164079	324.2912072	456.3639805	457.4284715	344.8162828	441.2787381
GAD2	219.0092432	206.0671099	264.9661119	229.7363426	197.7825445	238.1082765	218.8579502	188.6473459	200.3930111	217.3350043	247.2767175	227.3067635	228.7880549	240.1686541
ZNF438	1723.222429	1675.916426	1756.892418	1839.132559	1908.019841	1690.307106	1769.516268	1710.479289	1598.483787	1646.269875	1703.249668	1450.400123	1687.311905	1963.731936
IATPR	276.7122773	208.2286531	243.4823731	214.8345258	267.5881484	262.5296382	230.0495499	169.0924381	276.1229281	239.5818945	227.2272539	201.9722636	301.5099724	229.3652198
ZNF25	160.6504928	105.9156125	158.7409589	147.7763501	163.9374032	143.9115957	130.5686634	121.9306016	129.3233967	129.2030931	135.5725633	106.2641526	120.1137288	137.9515453
LOC100129055	32.13009855	31.7026323	29.83852612	26.07817943	42.30642662	62.79778721	29.84426593	20.7051965	33.78719374	35.93728418	45.82734533	38.70548605	24.51300589	47.36890409
LOC441666	49.17872227	75.6540089	50.12872388	79.47635637	46.53706928	75.88065955	44.7663989	83.9710747	52.42840408	58.18417438	50.60102713	59.11383324	62.9167151	79.7792069
CCNYL2	91.80028158	84.30018134	83.54787313	99.34544546	77.20922858	124.7233829	126.8381302	94.32367295	101.3615812	64.17372174	121.2515178	123.8575554	106.2230255	111.3584763
SHLD2P1	269.4993981	265.8698027	280.4821455	269.4745208	255.9538811	264.2740212	247.458705	286.4218849	262.1420204	184.8203186	289.2851174	349.0531105	272.0943653	268.4237899
PTPN20	178.3548328	227.6825411	211.2567649	243.3963414	198.8402051	220.6644467	195.2312396	139.184932	154.9550609	171.1299247	232.0009357	230.121708	169.9568408	191.9687166
WDFY4	2180.912404	1813.53467	2241.470082	2022.921633	1839.271897	2151.696403	2153.761191	1804.802962	1721.981805	1993.663622	1712.797032	1410.287164	1880.147551	2107.500716
C10orf53	55.73588524	69.16937956	53.70934701	53.39817694	71.92092526	83.73038295	69.63662051	50.61270256	50.09825279	87.27626157	91.65469065	78.1147082	57.19701373	78.11714009
PCDH15	1729.779591	1745.085805	2388.27563	1666.519848	1589.66398	2695.943893	1754.594135	1452.814621	2146.06934	2181.906539	3261.379409	2802.27719	1861.354247	2129.938617
IPMK	471.4600175	407.8111337	445.1908097	425.9435974	455.8517468	435.223553	384.2449239	414.10393	461.3699559	430.3917605	480.2323896	561.5814157	509.0534222	487.8166088
LOC112268068	23.60578669	18.01285926	27.45144403	16.14363489	23.26853464	20.93259574	17.40915513	24.15606259	24.46658857	25.6694887	14.32104541	23.22329163	24.51300589	16.6206681
ZNF365	1141.602073	1026.012464	1086.122351	813.3908347	949.7792776	1195.774531	1208.69277	885.7222948	1020.606266	1013.944804	1098.901551	990.1567067	1300.823512	1371.205119
LINC01515	227.5335551	401.3265043	367.6106418	331.5654242	307.7792537	384.6364467	292.2251039	269.1675545	385.6400389	288.353923	402.8987443	527.0983464	250.8497602	352.3581638
AIFM2	316.7109714	340.8032972	275.7079813	332.8072423	315.1828783	278.229085	334.5044806	358.8900727	347.1925426	580.9860942	295.9682719	343.4232217	337.462381	305.8202931
TYSND1	123.9303801	126.0900148	119.3541045	146.5345321	127.9769405	98.55763826	121.8640859	139.184932	142.1392288	253.2722885	129.8441451	141.4509581	131.5531316	127.148111
SPOCK2	358.6768145	408.531648	371.1912649	383.7217831	369.1235723	402.0802764	379.2708795	407.2021979	362.338526	895.0095059	443.9524078	405.3519993	500.8824203	415.5167026
NRG3	946.8543329	1244.328318	1397.636563	940.0562777	1272.365781	1910.099361	979.8867314	989.2482773	1401.586002	1144.003546	1813.044349	2106.282177	1063.864455	1493.367029
LINC01520	30.81866596	31.7026323	44.16101865	33.52908784	30.6721593	65.41436168	31.08777701	20.7051965	32.62211809	37.64858342	76.37890888	74.59602765	31.86690765	44.87580388
GRID1-AS1	27.54008447	34.58468978	31.03206716	14.90181682	17.98023131	40.99299998	23.62671053	21.8554852	32.62211809	17.96864209	27.68735447	47.85405548	25.33010608	22.43790194
ANKRD22	285.8923055	272.354432	278.0950634	283.1345196	261.2421844	302.6504467	278.546482	230.0577389	265.6372473	262.6844343	248.2314538	227.3067635	289.2534694	308.3133933
STAMBPL1	369.8239915	298.2929494	374.771888	389.9308734	289.7990224	341.8990637	359.3747023	284.1213076	312.2402732	293.4878208	329.3840445	292.0504856	317.8519763	334.9064623
LINC01374	139.011855	116.0028136	175.4505336	79.47635637	116.3426732	175.3104893	166.6304848	112.7282921	126.9932454	147.1717352	162.3051814	166.7854581	158.5174381	136.2894784
LINC01375	61.63733192	54.75909215	59.67705223	44.70545046	64.5173006	86.34695741	72.12364267	48.31212517	48.93317714	58.18417438	85.92627249	76.00349987	84.16132021	80.6102403
LINC02653	108.193189	118.1643568	244.6759142	161.4363489	118.4579945	221.5366382	164.1434626	89.72251818	120.0027916	153.1612826	209.087263	237.1590691	143.8096345	210.2514515
HTR7	331.7924463	262.9877452	291.2240149	228.4945246	247.4925957	366.3204254	283.5205263	272.6184206	306.4148949	259.2618358	314.1082628	380.0174994	326.0229783	361.4995312
EXOC6	1712.075251	1701.854943	1851.18216	1768.348929	1782.158221	1783.631595	1697.392625	1671.369473	1720.816729	1721.567042	1788.221204	1634.075247	1728.166915	1749.325318
ENTPD1	409.1669693	340.0827829	459.5133022	425.9435974	355.3739836	402.0802764	395.4365236	349.6877631	305.2498193	405.5779214	288.330381	223.788083	351.3530844	463.7166401
R3HCC1L	793.4167194	803.3735231	877.2526678	870.5144659	906.4151903	780.6113827	839.3699793	715.479568	782.9308342	764.9507632	862.1269339	764.2574154	845.698703	862.6126746
ERLIN1	339.0053255	259.3851734	285.2563097	317.9054255	324.7018243	294.8007233	308.390748	294.4739058	293.5990628	292.6321712	293.1040628	321.6074022	340.7307818	337.3995625
PKD2L1	289.170887	270.1928889	284.0627686	275.6836112	257.0115417	289.5675744	259.8938158	220.8554294	280.7832307	257.5505366	292.1493265	232.2329163	263.1062632	316.6237274
CFAP43	472.7714501	510.8446886	550.2224216	520.3217706	502.3888161	532.0368083	465.0731441	502.6761595	443.8938212	486.008986	451.5902987	439.8350687	489.4430175	463.7166401
CFAP58	468.1814361	452.4830246	500.0936977	434.6363239	489.6968881	520.6983189	512.3265652	448.6125909	434.573216	403.0109726	434.4050442	361.7203605	450.2222081	524.3820787
SORCS3	664.8963252	721.9553992	819.9626977	535.2235874	677.9604866	1094.600319	559.5799862	555.5894395	744.4833379	579.2747949	927.0490065	1072.493832	608.7396461	875.9092091
LINC02627	145.5690179	163.5567621	190.9665672	172.6127115	141.7265292	279.973468	155.4388851	158.7398399	181.7518008	174.5525231	224.3630448	269.5309301	138.0899332	206.9273179
SORCS1	1032.097451	1299.08741	1096.86422	794.7635637	1101.024753	1493.191829	1158.952327	973.1442356	1353.817901	986.5640156	1484.615041	2040.834719	1157.830978	1428.546423
LINC01435	163.273358	185.8927076	176.6440746	155.2272585	152.3031358	275.6125105	133.0556856	152.9883964	209.7136163	121.5022465	258.7335538	296.2729023	170.773941	264.2686228
VWA2	505.557265	544.7088641	614.673638	624.6344884	629.308096	621.0003402	543.4143422	586.6472342	558.0712345	629.7581227	733.2375252	484.8741798	522.1270254	512.747611
CASC2	399.3312249	362.4187283	458.3197612	394.8981457	398.7380709	478.8331275	358.1311912	423.3062396	390.3003415	348.2493967	581.4344438	453.2060548	357.8898859	431.3063373
DMBT1	166.5519394	176.5260208	188.5794851	160.1945308	204.1285084	213.6869148	175.3350623	187.4970572	234.1802049	169.4186254	260.6430265	261.7898329	152.7977367	191.1376832
BNIP3	399.3312249	373.2264439	303.1594254	460.7145033	369.1235723	390.7417871	432.741856	463.5663439	408.9415518	373.0632357	306.4703719	330.7559717	460.0274104	365.6546983
NKX6-2	52.45730376	56.2001209	32.22560821	50.9145408	33.8451413	28.78231914	53.47097646	66.71674428	45.4379502	43.63813079	33.41577263	42.92790271	31.86690765	44.04477047
ADGRA1	317.3666877	368.1828433	319.869	253.3308859	335.278431	316.6055105	307.1472369	378.4449805	323.8910296	297.7660689	376.1661262	423.6491382	293.3389704	360.6684978
CALY	102.9474586	144.1028741	81.16079104	74.5090841	111.0543699	96.81325528	115.6465305	116.1791582	103.6917325	112.9457503	106.9304724	112.5977776	117.6624282	118.8377769
PSMD13	180.3219817	199.5824806	177.8376157	207.3836174	205.1861691	163.0998084	198.9617729	197.8496555	210.878692	184.8203186	171.852545	205.4909441	160.9687386	197.7859504
PGGHG	202.6163358	224.0799692	142.0313843	187.5145283	175.5716705	207.5815744	230.0495499	262.2658224	248.1611126	215.6237051	175.6714904	203.3797358	292.5218702	195.2928502
B4GALNT4	217.0420943	225.520998	219.6115522	197.4490729	185.0906165	194.4987021	216.370928	241.5606259	195.7327086	214.7680554	190.9472722	244.1964302	236.9590569	221.0548858
SLC25A22	194.7477402	178.6875639	122.9347276	134.1163514	161.8220818	151.7613191	171.6045291	185.1964798	182.9168765	179.6864209	151.8030814	125.2650276	178.1278428	146.2618793
LINC02688	157.3719113	184.4516788	136.0636791	142.8090779	154.4184572	145.6559787	154.195374	190.9479233	143.3043045	165.9960269	127.9346724	112.5977776	113.5769273	131.303278
MUC5B	516.704442	580.0140682	447.5778918	398.6235999	446.3328008	479.705319	442.6899446	529.1327995	575.5473692	486.008986	456.3639805	510.9124158	462.478711	475.3511078
BRSK2	1017.671693	1132.64859	1000.187395	984.7617282	1059.775987	1128.615787	979.8867314	1295.22507	971.6730889	1078.974175	892.6784975	960.5997901	1031.997548	988.0987187
TRPM5	350.1525026	361.698214	293.611097	271.958157	288.7413617	344.5156382	289.7380818	364.6415162	360.0083747	335.4146523	300.7419537	337.7933328	326.8400785	293.354792
SLC22A18	541.6216613	582.1756113	464.2874664	536.4654055	501.3311555	543.3752977	503.6219876	546.3871299	583.7028987	520.2349709	444.9071442	529.9132908	494.3456187	456.2373394
OR56B4	3.278581485	1.441028741	2.387082089	1.241818068	2.115321331	1.744382978	2.487022161	0	2.330151292	0	0.954736361	2.11120833	0.817100196	4.986200431
LOC283299	106.8817564	114.5617849	132.483056	72.02544796	86.72817457	110.7683191	84.55875347	72.46818776	111.847262	94.12145856	142.2557178	147.7845831	115.2111277	116.3446767
MICAL2	2208.452488	2122.635335	2308.30838	2227.821615	2471.752975	2101.109297	2214.693234	2310.929987	2155.389945	2359.026011	2235.037821	2360.330913	2261.733343	2164.84202
LINC02548	100.3245934	116.0028136	97.87036566	91.89453705	96.24712056	154.3778936	88.28928671	106.9768486	90.8759004	88.98756082	125.0704633	131.5986526	84.16132021	135.458445
CALCB	7.868595564	12.96925867	11.93541045	12.41818068	10.57660666	9.594106379	6.217555402	9.202309557	8.155529523	8.556496233	17.1852545	14.77845831	7.353901766	17.45170151
NELL1	980.9515803	998.6329174	1303.346821	721.4962977	936.029689	1645.82534	853.0486012	748.8379402	1061.383914	1005.388307	1393.915087	1539.774609	979.7031352	1358.739617
ANO5	145.5690179	157.0721328	196.9342724	142.8090779	155.4761178	171.8217233	155.4388851	97.77453904	175.9264226	123.2135457	205.2683176	263.1973051	171.5910412	222.7169526
SLC17A6	38.68726152	42.51034786	60.87059328	24.83636137	40.19110529	81.98599997	22.38319945	34.50866084	50.09825279	38.50423305	65.87680891	78.1147082	53.92861295	56.51027155
LINC01495	54.42445265	48.99497719	60.87059328	37.25454205	64.5173006	104.6629787	48.49693214	50.61270256	65.24423619	49.62767815	70.65049071	76.00349987	40.85500981	63.15853879
KIAA1549L	1224.222326	1176.599967	1352.282004	1048.09445	1131.696912	1269.910808	1136.569128	1122.681766	1013.615812	1172.239984	1205.832024	1104.161957	1040.16855	1205.829471
COMMD9	139.011855	135.4567016	149.1926306	146.5345321	143.8418505	129.0843404	172.8480402	112.7282921	131.653548	139.4708886	117.4325724	134.413597	129.101831	135.458445
LOC440040	249.8279092	224.0799692	310.3206716	166.4036212	239.0313104	377.6589147	201.448795	154.1386851	233.0151292	207.9228585	325.5650991	391.9810132	192.0185461	247.6479547
LINC02735	26.88436818	32.42314667	33.41914925	21.11090716	46.53706928	46.22614892	19.89617729	32.20808345	32.62211809	23.95818945	33.41577263	55.59515269	28.59850687	42.38270366
OR9Q1	257.6965047	251.4595153	321.062541	197.4490729	245.3772744	331.4327658	317.0953255	226.6068728	280.7832307	239.5818945	359.9356081	308.9401523	238.5932573	322.4409612
MRPL16	29.50723336	38.907776	29.83852612	13.65999875	15.86490998	14.82725531	33.57479917	41.410393	17.47613469	20.53559096	30.55156355	40.81669438	36.76950883	34.90340302
CBLIF	99.01316085	96.54892564	133.676597	91.89453705	66.63262193	101.1742127	96.99386428	67.86703298	74.56484136	94.97710818	75.42417252	54.89141658	87.42972099	113.0205431
TCN1	103.6031749	86.46172445	88.32203731	79.47635637	79.32454991	62.79778721	70.88013159	64.4161669	54.75855537	66.74067061	63.01259982	52.07647214	80.89291942	123.8239774
OOSP1	180.3219817	146.9849316	187.385944	145.292714	148.0724932	193.6265106	139.273241	148.3872416	145.6344558	163.429078	155.6220268	144.9696386	133.187332	168.6997812
MS4A6A	85.89883491	85.74121008	101.4509888	84.44362864	67.69028259	102.9185957	108.185464	69.01732167	73.39976571	80.43106459	59.19365438	53.48394436	112.7598271	108.0343427
MS4A4E	247.8607603	185.8927076	223.1921754	171.3708934	189.3212591	181.4158297	225.0755056	182.8959024	179.4216495	165.1403773	137.482036	140.0434859	223.0683536	229.3652198
MS4A13	61.63733192	44.67189097	66.8382985	62.09090342	63.45963993	82.85819146	90.77630887	69.01732167	61.74900925	67.59632024	72.55996343	57.00262491	81.71001962	63.9895722
SYT7	592.1118162	757.2606033	660.0281977	511.6290441	741.4201265	600.0677445	540.92732	769.5431367	730.5024302	670.8293046	794.3406523	1003.527693	503.3337208	657.3474235
FADS2	1198.649391	1248.651404	861.7366343	1334.954423	1131.696912	1094.600319	1221.127881	1367.693258	1278.087984	1076.407226	1007.246861	1083.049873	1103.085265	1054.581391
SLC3A2	478.0171805	521.6524042	409.3845783	516.5963164	456.9094075	433.47917	484.9693214	487.7224065	457.874729	448.3604026	414.3555807	391.9810132	453.4906089	444.6028718
MACROD1	2884.49599	3209.171006	2604.30656	2620.236124	2957.219221	2658.439659	2759.351088	3160.993333	3103.761521	3178.73835	3049.427937	3154.145245	2688.259645	2663.462064
SLC22A11	456.3785427	433.0291366	354.4816903	376.2708747	375.4695363	379.4032977	399.1670568	464.7166326	428.7478378	401.2996733	328.4293082	323.7186106	365.2437877	326.5961282
TM7SF2	39.34297782	54.03857778	40.58039552	44.70545046	48.65239061	38.37642552	58.44502078	41.410393	73.39976571	54.76157589	49.64629077	65.44745823	43.3063104	42.38270366
CTSW	111.4717705	126.0900148	78.77370895	122.9399888	92.0164779	109.8961276	99.48088644	102.3756938	89.71082476	101.8223052	84.97153613	110.4865693	112.7598271	87.25850754
CD248	43.9329919	50.43600593	29.83852612	40.97999625	46.53706928	39.24861701	58.44502078	51.76299126	72.23469006	45.34943003	28.64209083	55.59515269	57.19701373	47.36890409
SPTBN2	504.2458324	561.2806946	467.8680895	456.9890491	589.1169907	484.0662764	462.5861219	540.6356864	604.6742604	539.0592627	530.8334167	710.773471	497.6140195	510.2545108
PC	1546.179028	1799.844897	1539.667948	1475.279865	1644.662335	1545.523319	1514.596496	1816.305849	1793.051419	1582.096153	1750.03175	2078.132733	1438.096345	1485.056695
CHKA	1301.59685	1233.520602	1173.250847	1301.425336	1295.634315	1174.841936	1213.666815	1228.508326	1246.630941	1297.164829	1253.568842	1267.428734	1211.759591	1217.463939
LTO1	186.2234283	163.5567621	161.128041	171.3708934	176.6293311	156.1222765	164.1434626	194.3987894	173.5962713	175.4081728	138.4367723	188.6012775	175.6765422	168.6997812
FGF19	68.19449489	58.36166401	71.61246268	54.63999501	57.11367594	63.6699787	38.54884349	49.46241387	54.75855537	61.60677287	82.10732704	83.04086097	45.75761099	54.01717134
ANO1	1361.922749	1763.098664	1361.830332	1215.739889	1618.220818	1248.978212	1481.021697	1528.733675	1656.737569	1491.397293	1726.163341	2232.250941	1490.390758	1141.839899
CAPN5	819.6453712	1005.838061	794.8983358	748.8162952	1015.354239	805.9049359	752.3242037	977.7453904	890.1177937	892.4425571	920.365852	1102.754484	783.5990881	807.7644698
GRM5	683.9120978	790.4042644	953.6392947	696.6599363	744.5931085	1054.47951	696.3662051	723.5315889	845.8449191	679.3858009	993.8805518	1256.872692	757.4518818	874.2471422
TYR	89.83313269	97.26944001	131.2895149	80.71817444	95.1894599	161.3554255	69.63662051	63.2658782	110.6821864	57.32852476	153.7125541	199.1573191	88.24682119	141.2756789
NOX4	244.5821788	315.5852943	353.2881492	224.7690704	317.2981997	470.1112126	252.4327493	269.1675545	357.6782234	278.9417772	543.2449894	643.9185406	320.3032769	357.3443642
KDM4D	74.09594156	67.00783645	63.25767537	98.1036274	69.80560392	77.62504252	57.2015097	60.96530081	73.39976571	79.57541496	79.24311796	81.63338875	77.62451864	50.69303772
GUCY1A2	291.1380359	282.4416332	392.6750037	258.2981582	493.9275308	556.45817	349.4266136	225.4565841	309.9101219	295.19912	778.1101342	501.0601103	285.9850687	391.4167338
ELMOD1	149.5033157	195.9799088	200.5148955	170.1290754	182.9752951	192.7543191	156.6823961	161.0404172	175.9264226	143.7491367	227.2272539	199.1573191	144.6267347	215.2376519
BTG4	148.1918831	152.7490465	193.3536492	124.1818068	181.9176345	164.8441914	169.1175069	94.32367295	121.1678672	136.9039397	173.7620177	137.2285414	136.4557328	183.6583825
LINC02763	194.0920239	150.5875034	230.3534216	131.6327152	121.6309765	163.9719999	185.283151	132.2831999	159.6153635	143.7491367	170.8978086	156.2294164	165.0542396	205.2652511
NXPE4	19.67148891	27.37954608	22.67727985	17.38545296	27.4991773	20.93259574	13.67862189	16.10404172	27.96181551	18.82429171	42.00839988	35.89054161	13.89070333	29.08616918
NXPE2	15.08147483	23.05645985	36.99977239	17.38545296	38.07578396	46.22614892	28.60075485	13.80346433	25.63166422	28.23643757	46.78208169	55.59515269	25.33010608	34.07236961
MIR100HG	1753.385378	1954.755487	2034.987481	1821.747106	1840.329558	1900.505255	1742.159024	1616.155616	1946.841405	1672.795013	2234.083085	2622.120746	1514.903764	1988.662939
GRAMD1B	2344.185762	2129.119965	2549.403671	2063.90163	1939.749661	2149.95202	2382.56723	1946.288471	2008.590414	1950.025491	1813.999086	1616.481845	2172.669422	2501.41055
LINC02712	65.5716297	61.96423586	94.28974253	49.67272273	76.15156792	102.9185957	73.36715375	67.86703298	93.2060517	69.30761948	126.979936	151.3032636	85.7955206	97.23090841
TSPAN9	4582.145483	4845.459141	3997.168959	5034.330449	4831.39392	4495.274934	4905.651212	5810.108196	4976.038085	4349.267035	4063.357952	4411.721673	4124.72179	3923.308706
NDUFA9	218.3535269	215.4337968	237.5146679	219.8017981	292.9720043	237.236085	222.5884834	233.508605	209.7136163	228.4584494	248.2314538	263.9010412	232.0564557	266.7617231
GALNT8	179.0105491	198.8619662	263.7725709	213.5927077	177.6869918	230.2585531	186.5266621	201.3005215	187.577179	189.0985667	213.8609449	201.2685274	172.4081414	229.3652198
KCNA6	286.5480218	347.2879266	325.8367052	280.6508834	288.7413617	294.8007233	292.2251039	293.3236171	256.3166422	243.8601426	232.9556721	224.4918191	290.0705696	327.4271616
FAM90A1	100.9803097	137.6182448	76.38662686	149.0181682	132.2075832	97.68544677	123.107597	81.67049731	158.4502879	140.3265382	127.9346724	110.4865693	129.101831	91.41367457
CLEC6A	72.12879267	77.09503764	77.5801679	60.84908535	56.05601527	86.34695741	75.85417591	77.06934254	58.25378231	76.15281647	62.05786346	73.89229154	96.41782315	88.92057435
CLEC2B	123.9303801	99.43098312	109.8057761	119.2145346	115.2850125	103.7907872	129.3251524	89.72251818	108.3520351	111.234451	95.4736361	100.6342637	120.1137288	117.1757101
GRIN2B	753.4180253	946.0353684	1031.219463	661.8890304	916.991797	954.177489	747.3501594	737.3350532	974.0032402	674.2519031	1167.642569	1483.47572	777.8793868	918.2919127
PTPRO	826.8582505	742.1298016	952.4457537	845.6781045	830.2636224	873.935872	768.4898477	708.5778359	771.2800778	817.1453902	815.3448523	843.7795958	826.0882983	830.2023718
DDX11	472.7714501	501.4780018	448.7714328	568.7526753	536.2339574	518.0817445	517.3006095	601.6009873	552.2458563	554.4609559	457.3187169	467.9845131	549.0913318	488.6476422
CPNE8	1351.431288	1394.195307	1120.735041	1303.908972	1488.128556	1427.777468	1393.975921	1210.103707	1311.875178	1264.650143	1413.009814	1573.553942	1320.433917	1391.14992
ABCD2	94.42314677	88.62326757	140.8378433	101.8290816	108.9390485	151.7613191	114.4030194	75.91905384	99.03142993	103.5336044	142.2557178	179.452708	124.1992298	133.7963782
LRRK2	747.5165786	703.9425399	803.2531231	798.4890179	670.5568619	812.8824678	778.4379364	594.6992551	751.4737918	658.8502099	764.7438251	892.3373874	741.9269781	848.4851067
MUC19	259.6636536	278.118547	354.4816903	192.4818006	225.2817218	320.0942765	221.3449723	209.3525424	264.4721717	219.0463036	316.9724718	311.7550967	192.8356463	418.0098028
CNTN1	535.0644984	672.960422	834.2851902	669.3399388	714.9786099	855.6198507	610.5639405	572.8437699	549.915705	510.8228251	1027.296324	900.7822207	509.0534222	747.0990312
ADAMTS20	242.6150299	255.0620871	331.8044104	194.9654367	289.7990224	292.1841488	249.9457272	212.8034085	252.8214152	263.540084	369.4829717	337.0895967	215.7144518	292.5237586
DBX2	50.49015487	39.62829037	60.87059328	55.88181307	31.72981997	68.03093614	38.54884349	46.01154778	51.26332843	78.71976534	46.78208169	83.04086097	46.57471118	63.15853879
CACNB3	185.5677121	179.4080782	231.5469627	223.5272523	191.4365805	188.3933616	198.9617729	197.8496555	173.5962713	201.0776615	198.5851631	156.2294164	190.3843457	186.9825162
MCRS1	101.636026	123.2079573	103.8380709	104.3127177	89.90115657	105.5351702	108.185464	118.4797355	109.5171107	131.770042	101.2020543	99.93052761	160.9687386	105.5412425
CSAD	220.9763921	239.9312854	254.2242425	223.5272523	297.202647	228.5141701	210.1533726	248.462358	250.4912639	221.6132524	282.6019628	255.4562079	215.7144518	198.6169838
NDUFA4L2	73.44022526	107.3566412	79.96724999	73.26726603	68.74794326	79.3694255	93.26333104	97.77453904	99.03142993	109.5231518	91.65469065	95.00437484	114.3940275	73.13093966
ATP23	142.2904364	138.3387591	146.8055485	147.7763501	121.6309765	130.8287234	164.1434626	148.3872416	114.1774133	135.1926405	119.3420451	126.6724998	114.3940275	147.9239461
MSRB3	1093.079067	1058.43561	1368.991578	1220.707161	1083.044521	1142.570851	1157.708816	998.4505869	1004.295207	1164.539137	967.1479337	909.2270541	1044.254051	1174.250202
LINC02421	133.7661246	141.941331	193.3536492	134.1163514	137.4958865	150.0169361	139.273241	139.184932	138.6440019	139.4708886	179.4904359	130.1911803	138.0899332	126.3170776
IFNG	28.85151707	28.10006045	25.06436194	17.38545296	16.92257065	22.67697871	23.62671053	23.00577389	30.2919668	19.67994134	13.36630905	16.18593053	20.4275049	24.09996875
SLC6A15	41.31012671	56.2001209	69.22538059	50.9145408	62.40197927	105.5351702	58.44502078	44.86125909	75.729917	54.76157589	77.33364524	107.6716248	60.46541452	82.27230711
LRRIQ1	209.1734987	223.3594548	299.5788022	216.0763439	219.9934184	383.7642552	206.4228394	209.3525424	219.0342215	323.4355576	376.1661262	438.4275965	249.2155598	280.0582575
C12orf50	60.98161562	74.21298016	90.7091194	49.67272273	64.5173006	83.73038295	47.25342106	71.31789906	85.05052217	64.17372174	109.7946815	93.59690262	71.90481726	82.27230711
CCDC38	324.579567	328.5545529	343.7398209	317.9054255	321.5288423	353.2375531	293.468615	317.4796797	318.0656514	314.0234117	351.3429808	426.4640826	281.0824675	321.6099278
CFAP54	1097.013365	1014.484234	1257.992261	1447.959868	1230.059354	1290.843404	1157.708816	1188.248221	1116.142469	1273.206639	1036.843688	1235.760609	988.6912374	1281.453511
